label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,prior_weight,capacity_cycle1,early_fade_rate,dataset,method,seed
B0033,structure_validation,0.2130407243967056,-0.7421810030937195,1.174569606781006,0.4221765697002411,2.0,1.0243629217147827,1.0256147384643557,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.461545705795288,-0.010092788375914,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,1
B0040,structure_validation,-0.3447485268115997,0.6407708525657654,0.0950632542371749,-0.1810307651758194,2.0,0.0232717189937829,0.2445458322763443,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.005594253540039,-0.0003042221069335,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,1
B0005,meta_fit,-0.1920335441827774,-0.0083132917061448,-0.1021705567836761,-0.0401294492185115,0.0,0.0054771625436842,0.2226582765579223,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.7482978105545044,-0.0040928125381469,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0007,meta_fit,0.0199255682528018,-0.1020787879824638,0.0350471176207065,0.1454758942127227,1.0,0.0026988945901393,0.2210993021726608,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.8646512031555176,-0.0039756298065185,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0025,meta_fit,0.1216858550906181,-0.0604702234268188,-0.0476915687322616,0.076506569981575,2.0,0.0014679512241855,0.2253016829490661,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.6108497381210327,-0.0027320650406181,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0026,meta_fit,0.2292979210615158,-0.1096093729138374,-0.0709583684802055,-0.1043221950531005,3.0,0.4055692553520202,0.2284363210201263,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.4280810356140137,-0.0012986130313947,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0029,meta_fit,-0.1085985004901886,-0.1774744093418121,-0.1401673108339309,0.2104540467262268,3.0,0.0264115333557128,0.2953802347183227,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.9347813129425049,-0.0034392012748867,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0030,meta_fit,-0.205384075641632,0.1007566228508949,0.2170144915580749,-0.093995526432991,3.0,0.0196366123855114,0.2064278274774551,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.8922775983810425,-0.0042057433165609,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0036,meta_fit,0.1120333671569824,-0.2116926461458206,-0.0722271203994751,0.0115295285359025,1.0,0.7757285237312317,0.2556091547012329,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.7463303804397583,-0.0027452840004116,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0039,meta_fit,0.0007295457180589,0.3748529553413391,-0.3788954317569732,-0.0339884348213672,3.0,0.2065498977899551,0.0728685483336448,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.8429990410804749,-4.429287218954414e-05,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0006,structure_validation,0.1511037945747375,-0.5568351745605469,0.0734862610697746,-0.5000683665275574,3.0,0.026111539453268,0.4127657413482666,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.9969686269760127,0.0037010642699897,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0028,structure_validation,-0.172536700963974,-0.1556857824325561,-0.1131675094366073,-0.1913929432630539,3.0,0.00223383679986,0.2701313197612762,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.79221773147583,-1.638465437281411e-05,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0031,structure_validation,-0.4360516965389251,-0.0319268964231014,-0.0945669785141944,0.2098882347345352,0.0,0.0323105528950691,0.1751951724290847,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.071574687957764,-0.0045482581481337,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0033,structure_validation,-0.6188780069351196,0.4693934619426727,-0.725859522819519,1.4604308605194092,0.0,0.4495662152767181,0.6231778264045715,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.77392578125,-0.0049678217619657,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0040,structure_validation,0.6082236766815186,-0.2214409708976745,0.0530835837125778,0.2678448557853699,1.0,0.0278771389275789,0.2458002865314483,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.5017824172973633,0.0039493506774306,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,2
B0005,meta_fit,0.2586416006088257,-0.2084871232509613,0.0447801947593688,0.1063146069645881,1.0,0.0078193293884396,0.1875272691249847,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.9318280220031736,-0.0017299386672675,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0007,meta_fit,-0.0001008819454,-0.1978255361318588,-0.1049058362841606,-0.0640884339809417,3.0,0.0022815340198576,0.3485611379146576,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.900540828704834,-0.0021823379211127,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0025,meta_fit,0.2752557098865509,-0.1342388540506363,0.1685326248407364,0.086332269012928,2.0,0.0014136036625131,0.1980206370353698,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.9471806287765503,-0.0023630857467651,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0026,meta_fit,0.2137548625469207,-0.1276591271162033,0.0537088997662067,0.3638795912265777,0.0,0.4059386849403381,0.1761318743228912,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.781464457511902,-0.0009390380582772,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0029,meta_fit,0.0645250231027603,-0.2206586748361587,0.0210731551051139,-0.0443640537559986,2.0,0.0259195566177368,0.1519927084445953,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.899153470993042,-0.0026877191849052,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0030,meta_fit,0.113922119140625,-0.2819128334522247,0.0342384539544582,-0.0924117639660835,3.0,0.0194967277348041,0.1704903841018676,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.9201602935791016,-0.0025153160095214,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0036,meta_fit,-0.0202495846897363,-0.134022906422615,-0.423416256904602,0.0632165819406509,3.0,0.0796850100159645,0.5041729211807251,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.8638808727264404,-0.0019356145057827,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0039,meta_fit,-0.1289577335119247,-0.3428407311439514,0.1211416125297546,0.2895784974098205,3.0,0.2160059362649917,0.2007715851068496,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.5513129234313965,-0.0007448461255989,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0006,structure_validation,0.6373847723007202,-0.5034480690956116,-0.9623315334320068,0.081201747059822,2.0,0.0335092432796955,0.4277150928974151,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.0010628700256348,0.0041893851011991,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0028,structure_validation,0.2072952538728714,-0.2401040345430374,0.2161769121885299,0.0897878110408783,3.0,0.0021254776511341,0.1543694883584976,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.8840839862823489,-0.0022020605392754,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0031,structure_validation,0.503620982170105,-0.007166382856667,-0.3015410304069519,-0.1773952096700668,3.0,0.0325882509350776,0.1951776593923568,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.2835466861724854,-0.0008893013000488,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0033,structure_validation,-1.0132663249969482,-0.0774936005473136,1.369055151939392,-0.4501434564590454,2.0,0.1087359115481376,1.1324483156204224,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.5723776817321775,-0.0079977111890912,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0040,structure_validation,0.3783189356327057,-0.1843167394399643,-0.4109687805175781,0.2515252530574798,3.0,0.0429460518062114,0.2896235585212707,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.912681102752685,0.0013041761703789,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,3
B0005,meta_fit,-0.0598787628114223,0.0387525931000709,0.0282974671572446,0.1091740056872367,2.0,0.0052719749510288,0.0001287542545469,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.856899857521057,-0.0031091107521206,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0007,meta_fit,-0.0477198660373687,0.0561172552406787,-0.0146718826144933,0.1195611804723739,3.0,0.0026186683680862,0.0031824291218072,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.854315161705017,-0.0033318202476948,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0025,meta_fit,-0.0131857134401798,0.071380116045475,-0.0179868265986442,0.118473432958126,0.0,0.00152058317326,0.084442988038063,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.843531608581543,-0.0034763547591865,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0026,meta_fit,-0.2294428497552871,0.0885593295097351,0.2258201539516449,-0.16566202044487,0.0,0.4041119515895843,0.1618838459253311,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.745258927345276,0.0008567306795157,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0029,meta_fit,0.0233877301216125,0.0584780946373939,-0.0346171408891677,0.1078781187534332,1.0,0.0268992781639099,0.0012606345117092,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.803461670875549,-0.0039870077744126,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0030,meta_fit,0.064457893371582,0.095317356288433,-0.0109974648803472,0.1210068985819816,0.0,0.0190772730857133,0.0005852071335539,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.817033290863037,-0.0043859481811523,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0036,meta_fit,0.0490389689803123,-0.0381258279085159,-0.0607676580548286,0.0751661583781242,3.0,0.0293765347450971,0.0004113187023904,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.7105199098587036,-0.0050845146179199,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0039,meta_fit,0.2305727750062942,-0.1322700828313827,-0.1271705627441406,-0.2222404479980468,3.0,0.2038051337003708,0.0189644917845726,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.3798059225082395,-0.0072256857529282,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0006,structure_validation,-0.2516558468341827,0.1372482031583786,-0.0382571034133434,0.1534908562898636,2.0,0.0426756255328655,0.1036542207002639,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.9833306074142456,0.002768569625914,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0028,structure_validation,-0.1784713715314865,0.02706253901124,0.2502444684505462,-0.044678758829832,2.0,0.0011841076193377,0.1261767745018005,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.806893229484558,0.0001098447391996,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0031,structure_validation,-0.1381376683712005,0.2974738478660583,0.1160139515995979,0.6217319965362549,3.0,0.0350338853895664,0.1990917921066284,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.267137289047241,0.0034924347419291,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0033,structure_validation,0.4780912399291992,0.1347575634717941,-0.661980152130127,-0.0907854735851287,3.0,0.242686927318573,0.1590422987937927,1.0,1.0,42.0,15.0,0.0,0.0,0.001,1.4099462032318115,-0.0101038087159395,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0040,structure_validation,-0.3564341068267822,0.1286693215370178,0.396946519613266,0.0638529434800148,1.0,0.0198231171816587,0.1011129170656204,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.987392544746399,0.0056004393845796,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_continuity_step1,4
B0005,meta_fit,-0.2088828384876251,-0.0381973087787628,-0.2769616246223449,0.1257434636354446,2.0,0.0023911215830594,0.0778002068400383,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.891050100326538,-0.0007354153785854,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0006,meta_fit,-0.3120260536670685,-0.2138921320438385,-0.2493478506803512,0.1551975011825561,2.0,0.0183727778494358,0.3113453388214111,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.024959087371826,0.008334768936038,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0026,meta_fit,-0.3095052242279053,-0.2066762298345565,-0.1305502504110336,0.0565848276019096,0.0,0.3244409561157226,0.1917208433151245,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.8062161207199097,-0.0010980367660522,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0028,meta_fit,-0.3348206877708435,-0.1289562582969665,-0.1623769253492355,0.0900889560580253,2.0,0.0006218674825504,0.0878721699118614,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.8558592796325684,-0.0004435380396898,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0030,meta_fit,-0.2219941169023513,0.0044319368898868,-0.1256738007068634,0.013532992452383,3.0,0.010193970054388,0.2924811244010925,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.6086994409561155,-0.0058572026900947,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0031,meta_fit,-0.1762158572673797,0.0323373042047023,-0.1908638626337051,-0.0870340839028358,1.0,0.0166124757379293,0.2121665328741073,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.6610612869262695,-0.0060270628891885,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0033,meta_fit,0.0173469502478837,0.012863140553236,0.1120534464716911,0.1971993893384933,3.0,0.0952008068561554,0.0066055050119757,1.0,1.0,42.0,15.0,0.0,0.0,0.0,0.9626762270927428,-0.0091444980353116,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0040,meta_fit,0.1174852699041366,0.0496101714670658,0.1728885024785995,-0.0677194595336914,0.0,0.0140532227233052,0.1648930311203003,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.7337485551834106,-0.008831288665533,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0007,structure_validation,-1.5410141944885254,0.0752673968672752,-0.3085425496101379,0.2428413927555084,0.0,0.0368923731148242,0.1594785451889038,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.8007712364196777,0.0070472825318574,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0025,structure_validation,-0.2315958887338638,0.0935719087719917,-0.2537213563919067,0.934275209903717,3.0,0.0008290692931041,0.4186409413814544,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.7834349870681765,-0.0039285155944526,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0029,structure_validation,-0.8577861785888672,-0.0335599295794963,-0.1968154162168502,-0.2505960166454315,0.0,0.0202312320470809,0.2792359888553619,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.3058769702911377,0.0005821652011945,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0036,structure_validation,0.0805935934185981,0.1112264394760131,-0.3947875499725342,0.2827122807502746,1.0,0.0405048318207263,0.2421851307153701,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.6807138919830322,-0.0073740747757256,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0039,structure_validation,0.4791704416275024,0.5952799320220947,0.2675050795078277,-1.9163391590118408,3.0,0.1632242053747177,0.1827769726514816,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.4000687599182129,-0.0126899480819702,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,0
B0005,meta_fit,-0.4228222072124481,0.0015583594795316,-0.0346674993634223,-0.2108460962772369,2.0,0.00271952082403,0.0640851408243179,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.9839001893997192,0.0024772617034614,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0006,meta_fit,-0.4417960941791534,-0.2142235785722732,-0.0654520168900489,-0.2143073976039886,1.0,0.0059921541251242,0.344052255153656,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.029894590377808,0.0073751872405409,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0026,meta_fit,-0.3335699141025543,-0.1461502909660339,-0.0005176266422495,-0.5624393224716187,3.0,0.3333146870136261,0.2493502795696258,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.9179375171661377,0.0071321330033242,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0028,meta_fit,-0.2876940071582794,0.1552046239376068,-0.2115433514118194,-0.3917086720466614,0.0,0.0005277055315673,0.083292655646801,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.9324077367782595,0.0055436557158827,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0030,meta_fit,-0.2671068906784057,-0.0137811917811632,-0.0284327734261751,-0.2273303121328354,2.0,0.0119732618331909,0.1525308489799499,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.779278039932251,0.0011674298439174,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0031,meta_fit,-0.3584900498390198,0.0111630661413073,-0.0157253220677375,-0.262913316488266,3.0,0.0236346684396266,0.0978982299566268,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.903541088104248,0.0015006595058366,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0033,meta_fit,-0.0464990958571434,-0.0137683162465691,0.1275666505098343,0.0918025597929954,1.0,0.2705108523368835,0.0029370451811701,1.0,1.0,42.0,15.0,0.0,0.0,0.001,1.2694684267044067,-0.0020696585997939,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0040,meta_fit,0.1380498856306076,0.0953131541609764,-0.1795608550310135,0.2781548798084259,2.0,0.0110261691734194,0.4538919925689697,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.1003117561340332,-0.0064808260649442,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0007,structure_validation,-0.6625867486000061,-1.058519721031189,-1.096350908279419,-0.8824769258499146,2.0,0.0337906777858734,0.1386172026395797,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.921001672744751,0.005264414474368,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0025,structure_validation,-0.3662602603435516,-0.2934122681617737,-0.1333134621381759,-1.030834674835205,2.0,0.002409225795418,0.2359973043203354,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.92981231212616,0.0089787505567073,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0029,structure_validation,-0.4547203183174133,-0.5611124634742737,0.3169778287410736,-0.379451721906662,3.0,0.0259661525487899,0.2944901883602142,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.829572916030884,0.0045383507385849,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0036,structure_validation,-0.3249328732490539,0.2339614927768707,0.2755382657051086,-0.0953693985939025,3.0,0.1030406057834625,0.2582412362098694,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.5857174396514893,-0.0001492235460318,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0039,structure_validation,0.2110345661640167,0.964914321899414,0.6090909242630005,0.2257246226072311,3.0,0.1582388579845428,0.1462537348270416,0.0,0.0,14.0,14.0,0.0,0.0,0.001,0.5122926235198975,-0.0068957339972257,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,1
B0005,meta_fit,-0.2137800306081771,-0.1692263633012771,0.0927125886082649,-0.1694321483373642,0.0,0.0013192250626161,0.0451138950884342,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.1161975860595703,0.0046328967437148,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0006,meta_fit,-0.1285799145698547,-0.2171138226985931,0.0509492270648479,-0.281796246767044,3.0,0.0127587430179119,0.099584124982357,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.01887845993042,0.0068055260926485,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0026,meta_fit,-0.0536993779242038,-0.0373036116361618,0.121985524892807,-0.491656094789505,3.0,0.3277310132980346,0.103165291249752,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.9513068199157717,-0.000589198549278,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0028,meta_fit,-0.1610519886016845,-0.2915543913841247,0.1822338253259658,-0.2101083546876907,1.0,0.0005630169762298,0.1820559799671173,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0727570056915283,0.0069570541381835,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0030,meta_fit,-0.2123382240533828,-0.1369584798812866,0.0181332230567932,-0.0357054248452186,0.0,0.0098037300631403,0.1703582555055618,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0383589267730717,0.0025160312652587,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0031,meta_fit,-0.2092691361904144,0.0935626849532127,0.2984985709190368,-0.4045333564281463,2.0,0.0245599932968616,0.2974204123020172,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.172605514526367,-0.0031984911765903,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0033,meta_fit,0.0477145500481128,-0.1592692732810974,-0.026997597888112,0.2411293387413025,3.0,0.1779055893421173,0.002079548779875,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.5597293376922607,-0.0014454656047746,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0040,meta_fit,0.066719502210617,0.276229977607727,-0.2192729860544204,0.2433678209781646,0.0,0.0099040018394589,0.1124061569571495,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.4118682146072388,-0.0049515035934746,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0007,structure_validation,-0.3468835055828094,0.1500183492898941,0.4349842071533203,-0.4821731448173523,1.0,0.0041179899126291,0.1318136751651764,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.337322235107422,-0.0038825140800327,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0025,structure_validation,-0.1705945432186126,1.1348811388015747,0.3471305072307586,-0.6045940518379211,0.0,0.0084102051332592,0.3999863564968109,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0385372638702397,0.0014881292590871,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0029,structure_validation,-0.2551910281181335,-0.3336480855941772,0.1510251462459564,-0.7736937999725342,3.0,0.0193464029580354,0.377167135477066,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.04213809967041,-0.0020232200622558,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0036,structure_validation,-0.2954193949699402,-0.0808357000350952,0.3270477652549743,0.5606092810630798,2.0,0.6770491600036621,0.5340386033058167,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.96235466003418,0.004985888954252,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0039,structure_validation,0.4966085255146026,-1.2980444431304932,0.0916769057512283,0.4905345737934112,3.0,0.1540554016828537,0.3231320679187774,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.4811099767684936,-0.0102823637425899,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,2
B0005,meta_fit,0.3234535157680511,0.2864344716072082,-0.3571271002292633,0.029871292412281,2.0,0.0041025397367775,0.064501017332077,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.1007227897644043,0.0028094979934394,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0006,meta_fit,0.2977034747600555,0.2538092136383056,-0.3557998239994049,-0.2166398018598556,0.0,0.0176953971385955,0.0029121569823473,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.020835876464844,0.0073374905623495,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0026,meta_fit,0.4580695927143097,0.1536785811185836,-0.1638757288455963,0.0262297801673412,0.0,0.3181001543998718,0.1266768276691436,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.860861897468567,-0.0054927798919379,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0028,meta_fit,0.3142707049846649,0.3884794414043426,-0.257074773311615,-0.0685836821794509,1.0,0.0005165948532521,0.2105834037065506,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.030966758728028,0.0029469330329447,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0030,meta_fit,0.2772421538829803,0.0290181618183851,-0.3068439066410064,-0.0906710103154182,3.0,0.0121244369074702,0.184396892786026,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.7603051662445068,-0.0071456036530435,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0031,meta_fit,0.3356226682662964,0.3189347386360168,-0.3772731423377991,-0.0092845978215336,3.0,0.02355189435184,0.3270512223243713,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.1311593055725098,0.0029429858550429,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0033,meta_fit,-0.0450023896992206,0.2366833537817001,-0.1185651943087577,0.2158876061439514,1.0,0.0437368340790271,0.0008230443345382,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.0976247787475586,-0.0195938870310783,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0040,meta_fit,-0.1077057495713234,-0.123352974653244,0.1401019245386123,0.1684816479682922,1.0,0.0091242836788296,0.1901962161064148,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.2668657302856445,-0.0164087209850549,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0007,structure_validation,0.6010950803756714,0.1543575972318649,-0.604337751865387,-1.559138298034668,3.0,0.006934174336493,0.4062851369380951,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.8327572345733645,-0.0032535791397094,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0025,structure_validation,0.5244918465614319,0.4670253396034241,-0.1135825589299202,0.5538420677185059,3.0,0.0014223549515008,0.2852167189121246,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.12574315071106,-0.0031159983482211,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
