label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,capacity_cycle1,early_fade_rate,response_cycle1,response_cycle10,response_cycle20,response_cycle28,prior_weight,dataset,seed
B0006,meta_fit,0.2883391082286834,0.1116930395364761,-0.3347194492816925,-0.0677268132567405,3.0,0.0239925980567932,0.0143432533368468,1.0,1.0,37.0,13.0,0.0,0.0,1.989940881729126,0.0055128466337919,1.989940881729126,1.9403252601623533,1.8955641984939573,1.868255853652954,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0007,meta_fit,0.593265950679779,-0.2038003951311111,-0.1361990720033645,-0.2305225729942321,1.0,0.0086059048771858,0.2212744653224945,1.0,1.0,37.0,13.0,0.0,0.0,1.804253339767456,-0.0045337807387113,1.804253339767456,1.8450573682785036,1.852877378463745,1.836068868637085,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0025,meta_fit,0.3079569339752197,0.443181961774826,-0.2778680920600891,0.522510290145874,3.0,0.0009505591588094,0.129898115992546,0.0,0.0,8.0,8.0,0.0,0.0,1.861905574798584,0.0018585125217214,1.861905574798584,1.8451789617538448,1.7997628450393677,1.7672200202941897,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0028,meta_fit,0.3111549019813537,0.508933424949646,-0.3770990073680877,0.5522924065589905,2.0,0.001355655491352,0.1987579464912414,0.0,0.0,8.0,8.0,0.0,0.0,1.9357495307922363,0.0031156539916992,1.9357495307922363,1.9077086448669436,1.851508617401123,1.7974257469177246,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0029,meta_fit,0.0521809980273246,-0.0586791187524795,-0.5359699726104736,-0.3066790103912353,2.0,0.0168181098997592,0.2795294225215912,0.0,0.0,12.0,12.0,0.0,0.0,1.8770222663879397,0.0007254150114022,1.8770222663879397,1.870493531227112,1.8567677736282349,1.8346878290176392,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0031,meta_fit,0.324160635471344,0.1012777611613273,-0.4115126132965088,0.0396837070584297,1.0,0.0219313707202672,0.176308587193489,0.0,0.0,12.0,12.0,0.0,0.0,1.9808871746063232,0.0067269271239638,1.9808871746063232,1.9203448295593264,1.8819546699523928,1.8592454195022583,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0033,meta_fit,-0.0771932676434516,0.0237761233001947,-0.0997288525104522,-0.1911876499652862,3.0,0.0700905621051788,0.0053405831567943,1.0,1.0,42.0,15.0,0.0,0.0,1.5655450820922852,-0.006772915367037,1.5655450820922852,1.6265013217926023,1.6786383390426636,1.7053285837173462,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0040,meta_fit,-0.6171362996101379,0.9869197607040404,0.7604476809501648,-0.5531339645385742,1.0,0.0578962005674839,0.0594159476459026,0.0,0.0,14.0,14.0,0.0,0.0,1.7080646753311155,-0.009779904037714,1.7080646753311155,1.7960838079452517,1.818658947944641,1.81365168094635,0.1,nasa_battery_capacity_reviewer_clean_inner0,3
B0006,meta_fit,0.5932599306106567,-0.0521538704633712,-0.2172914892435073,0.0281881801784038,1.0,0.0950032249093055,0.173170655965805,1.0,1.0,37.0,13.0,0.0,0.0,1.8842124938964844,-0.0002471340994816,1.8842124938964844,1.8864367008209229,1.8582043647766116,1.8294429779052732,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0007,meta_fit,0.579118549823761,-0.2907238006591797,-0.2264896482229232,-0.2444856911897659,3.0,0.0131539180874824,0.2577960193157196,1.0,1.0,37.0,13.0,0.0,0.0,1.780832290649414,-0.004696263000369,1.780832290649414,1.8230986595153809,1.8307408094406128,1.8169771432876587,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0025,meta_fit,0.168436974287033,0.281485766172409,-0.3844580352306366,0.32849782705307,0.0,0.0015475654508918,0.0420041009783744,0.0,0.0,8.0,8.0,0.0,0.0,1.848997473716736,0.001282122451812,1.848997473716736,1.8374583721160889,1.8059215545654297,1.7730411291122437,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0028,meta_fit,0.1605011820793151,0.2021151781082153,-0.6062162518501282,0.3157387375831604,2.0,0.0171665549278259,0.0077925389632582,0.0,0.0,8.0,8.0,0.0,0.0,1.8798716068267824,0.0021189451217651,1.8798716068267824,1.860801100730896,1.8262150287628172,1.794635534286499,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0029,meta_fit,0.4295079112052917,-0.297222226858139,-0.512100875377655,-0.1252057552337646,1.0,0.020008597522974,0.315906822681427,0.0,0.0,12.0,12.0,0.0,0.0,1.827143311500549,-0.0009734763298183,1.827143311500549,1.835904598236084,1.8085136413574217,1.7820059061050415,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0031,meta_fit,0.7801701426506042,-0.2860715389251709,-0.7342112064361572,0.4848766028881073,0.0,0.0241251401603221,0.1780403852462768,0.0,0.0,12.0,12.0,0.0,0.0,1.858149528503418,0.0037069586105644,1.858149528503418,1.824786901473999,1.797136664390564,1.784235954284668,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0033,meta_fit,0.2087632268667221,0.8015052080154419,0.6860682964324951,-0.0024585202336311,1.0,0.1496444791555404,0.5008636116981506,1.0,1.0,42.0,15.0,0.0,0.0,1.7878047227859497,-0.0042077568359673,1.7878047227859497,1.825674533843994,1.8730617761611936,1.886976718902588,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0040,meta_fit,-0.5298863649368286,1.104335069656372,0.8900293707847595,-0.7766808271408081,3.0,0.3520530462265014,0.0166051965206861,0.0,0.0,14.0,14.0,0.0,0.0,1.834208369255066,-0.0038175981026142,1.834208369255066,1.8685667514801023,1.890052080154419,1.8585782051086424,1.0,nasa_battery_capacity_reviewer_clean_inner0,3
B0006,meta_fit,-0.3638486564159393,-0.0865789800882339,0.2193651050329208,-0.071730650961399,3.0,0.0185047667473554,0.1678090244531631,1.0,1.0,37.0,13.0,0.0,0.0,2.029405117034912,0.0077518355101346,2.029405117034912,1.959638595581055,1.9091284275054927,1.876802921295166,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.2658959627151489,-0.0821918249130249,0.2864678502082824,-0.1546025574207306,0.0,0.0025718614924699,0.0887485295534133,1.0,1.0,37.0,13.0,0.0,0.0,2.053161859512329,0.0076740714721381,2.053161859512329,1.9840952157974243,1.9350954294204712,1.9026472568511963,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2859024405479431,0.1031174063682556,0.297075867652893,-0.3840841054916382,1.0,0.0013030893169343,0.3800365328788757,0.0,0.0,8.0,8.0,0.0,0.0,2.094219923019409,0.0035179192200303,2.094219923019409,2.062558650970459,2.04600191116333,2.030415296554565,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.1242029219865799,-0.2284881919622421,0.2967923581600189,-0.2314902991056442,0.0,0.0005346711259335,0.3118375241756439,0.0,0.0,8.0,8.0,0.0,0.0,1.9906281232833865,0.0076464414596557,1.9906281232833865,1.9218101501464844,1.8649481534957888,1.8255990743637085,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2666978538036346,-0.0646704211831092,0.3080832064151764,-0.0664757192134857,3.0,0.0155190136283636,0.1562292873859405,0.0,0.0,12.0,12.0,0.0,0.0,2.050283193588257,0.0071121985092759,2.050283193588257,1.986273407936096,1.928999900817871,1.8978980779647827,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1300912946462631,-0.0742586404085159,0.3714867532253265,-0.2154546976089477,3.0,0.0229440815746784,0.2698196768760681,0.0,0.0,12.0,12.0,0.0,0.0,2.0605177879333496,0.005579259712249,2.0605177879333496,2.010304450988769,1.9477943181991575,1.914899826049805,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1161863505840301,-0.0783903822302818,-0.0783313736319542,-0.0611138455569744,3.0,0.0607557483017444,0.004574941471219,1.0,1.0,42.0,15.0,0.0,0.0,1.5074721574783323,0.0027501450385898,1.5074721574783323,1.4827208518981934,1.4573490619659424,1.4664536714553833,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3188956081867218,0.2506086528301239,-0.1462316364049911,-0.3434946835041046,0.0,0.0121086267754435,0.3819625973701477,0.0,0.0,14.0,14.0,0.0,0.0,1.355201244354248,0.0001568794250488,1.355201244354248,1.3537893295288086,1.3419020175933838,1.3352019786834717,0.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3637389242649078,-0.0865611359477043,0.2189712226390838,-0.0718656778335571,3.0,0.0185123570263385,0.1685937494039535,1.0,1.0,37.0,13.0,0.0,0.0,2.0291554927825928,0.0077502857893705,2.0291554927825928,1.9594029188156128,1.9089232683181765,1.8765935897827148,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.3124988377094269,-0.0746535584330558,0.2522949278354645,-0.1720882505178451,2.0,0.0028382421005517,0.0904493853449821,1.0,1.0,37.0,13.0,0.0,0.0,2.0525882244110107,0.0076216193847358,2.0525882244110107,1.983993649482727,1.937948226928711,1.9081804752349851,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.2232000678777694,-0.0847422555088996,0.3313052058219909,-0.2281953692436218,0.0,0.0013404365163296,0.3633322715759277,0.0,0.0,8.0,8.0,0.0,0.0,2.076932907104492,0.0073125096969306,2.076932907104492,2.011120319366455,1.960166931152344,1.9298863410949707,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.124500885605812,-0.2286220341920852,0.2956628799438476,-0.233231782913208,0.0,0.0005348451668396,0.3054352402687073,0.0,0.0,8.0,8.0,0.0,0.0,1.9901084899902344,0.0076238578185439,1.9901084899902344,1.9214937686920168,1.864859938621521,1.8255072832107544,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2616807818412781,-0.0782182589173317,0.305736243724823,-0.0692430213093757,3.0,0.0155178792774677,0.159912884235382,0.0,0.0,12.0,12.0,0.0,0.0,2.045274019241333,0.007302694953978,2.045274019241333,1.979549765586853,1.923086166381836,1.8916453123092647,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1263242661952972,-0.1146121174097061,0.3627203106880188,-0.1958271414041519,3.0,0.0224347319453954,0.2623299360275268,0.0,0.0,12.0,12.0,0.0,0.0,2.0478644371032715,0.0064476993866264,2.0478644371032715,1.9898351430892944,1.925678253173828,1.891997218132019,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1151796355843544,-0.0748109146952629,-0.0720044448971748,-0.0574134960770607,1.0,0.0614484697580337,0.0010247376048937,1.0,1.0,42.0,15.0,0.0,0.0,1.514400601387024,0.0028731424827128,1.514400601387024,1.4885423183441162,1.4616718292236328,1.4716064929962158,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.577255129814148,0.1622873693704605,0.0155339669436216,-0.3972679674625397,0.0,0.014355793595314,0.3599750995635986,0.0,0.0,14.0,14.0,0.0,0.0,1.3914499282836914,-0.0006225903634913,1.3914499282836914,1.3970532417297363,1.3899576663970947,1.368872046470642,0.001,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3633030652999878,-0.0858984217047691,0.2158015519380569,-0.0730008408427238,2.0,0.0186060052365064,0.1727615445852279,1.0,1.0,37.0,13.0,0.0,0.0,2.027407646179199,0.0077348286285996,2.027407646179199,1.957794189453125,1.9075664281845093,1.875203013420105,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.1581300348043441,-0.1496021896600723,0.3336046934127807,-0.1911653578281402,0.0,0.0033309115096926,0.1021940484642982,1.0,1.0,37.0,13.0,0.0,0.0,2.036216259002685,0.0074722897261381,2.036216259002685,1.9689656496047971,1.9095488786697388,1.876082181930542,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,-0.0762447416782379,0.0038765443023294,0.3189190030097961,-0.3779821991920471,1.0,0.0013889599358662,0.2150187939405441,0.0,0.0,8.0,8.0,0.0,0.0,2.007923126220703,0.0040978854522109,2.007923126220703,1.9710421562194824,1.9622653722763064,1.926472544670105,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.0737001076340675,-0.2781111896038055,0.307716429233551,-0.305267333984375,0.0,0.0006017142441123,0.2100645303726196,0.0,0.0,8.0,8.0,0.0,0.0,1.97901713848114,0.007168399170041,1.97901713848114,1.9145015478134155,1.8588802814483645,1.8135913610458372,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.1847435981035232,-0.1830956190824508,0.3057215809822082,-0.1261079460382461,3.0,0.0153058608993887,0.1518233716487884,0.0,0.0,12.0,12.0,0.0,0.0,2.0100085735321045,0.0081113977357745,2.0100085735321045,1.9370059967041016,1.879516363143921,1.8457841873168943,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.1408035904169082,-0.2052235305309295,0.3369002044200897,-0.1599432975053787,3.0,0.022096699103713,0.23897784948349,0.0,0.0,12.0,12.0,0.0,0.0,2.0180068016052246,0.0080285733565688,2.0180068016052246,1.9457496404647827,1.880751132965088,1.8452571630477903,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,0.1085508689284324,-0.0715351626276969,-0.072522185742855,-0.0597868412733078,3.0,0.0654630362987518,0.018707038834691,1.0,1.0,42.0,15.0,0.0,0.0,1.5190370082855225,0.0029695034027099,1.5190370082855225,1.4923114776611328,1.4648804664611816,1.475670337677002,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.8856222033500671,-0.4386346936225891,0.558391809463501,0.0564543604850769,0.0,0.0226168725639581,0.2619564533233642,0.0,0.0,14.0,14.0,0.0,0.0,1.5431956052780151,-0.0029675033874809,1.5431956052780151,1.5699031352996826,1.587096929550171,1.535667061805725,0.01,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,-0.3607716262340545,-0.0832088664174079,0.1857210844755172,-0.0943658649921417,3.0,0.022254392504692,0.1763230711221695,1.0,1.0,37.0,13.0,0.0,0.0,2.01244854927063,0.0076445075683295,2.01244854927063,1.9436479806900024,1.896899461746216,1.8647843599319456,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,0.0503372848033905,-0.6673117876052856,0.22844098508358,-0.8143147826194763,0.0,0.0030826174188405,0.2265442609786987,1.0,1.0,37.0,13.0,0.0,0.0,1.8754684925079343,0.0048227310180664,1.8754684925079343,1.832063913345337,1.778601884841919,1.7387558221817017,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,0.1550523340702057,-0.0300262942910194,0.3378551304340362,-0.530238687992096,3.0,0.0135877253487706,0.0641292333602905,0.0,0.0,8.0,8.0,0.0,0.0,1.9171009063720703,0.0042142998427152,1.9171009063720703,1.879172205924988,1.872778415679932,1.8726165294647217,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.0988576486706733,-0.3705532848834991,0.2518326640129089,-0.4648588895797729,1.0,0.0016512783477082,0.0559089295566082,0.0,0.0,8.0,8.0,0.0,0.0,1.956175684928894,0.0062849521636962,1.956175684928894,1.8996111154556277,1.8580931425094604,1.807931661605835,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2174205631017685,-0.4241270720958709,0.1495837271213531,-0.3023304641246795,0.0,0.0181585252285003,0.0802080109715461,0.0,0.0,12.0,12.0,0.0,0.0,1.8919031620025637,0.0068750912323594,1.8919031620025637,1.8300273418426516,1.7878715991973877,1.7415988445281982,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.2363453656435012,-0.5257856845855713,0.3005942404270172,-0.0190512593835592,3.0,0.0229471679776906,0.2113302052021026,0.0,0.0,12.0,12.0,0.0,0.0,1.8922959566116333,0.0062535870820283,1.8922959566116333,1.836013674736023,1.7791109085083008,1.7225857973098757,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,-0.4487319588661194,0.3823573589324951,-0.1335024833679199,-0.3545714020729065,1.0,0.2122189253568649,0.2423525154590606,1.0,1.0,42.0,15.0,0.0,0.0,1.8106443881988523,0.0011644097976386,1.8106443881988523,1.8001646995544434,1.816579818725586,1.8143755197525024,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,0.3892318308353424,-0.3295747935771942,0.5086666941642761,0.3478928208351135,1.0,0.1052108258008956,0.6400147080421448,0.0,0.0,14.0,14.0,0.0,0.0,1.7447940111160278,0.002565900562331,1.7447940111160278,1.72170090675354,1.6784703731536863,1.6333469152450562,0.1,nasa_battery_capacity_reviewer_clean_inner0,4
B0006,meta_fit,0.1269652396440506,-0.0025643662083894,0.3198023438453674,-0.300701767206192,1.0,0.0726488977670669,0.2240314334630966,1.0,1.0,37.0,13.0,0.0,0.0,1.9025744199752808,0.0038213862571865,1.9025744199752808,1.8681819438934328,1.853765726089477,1.8246355056762693,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0007,meta_fit,-0.0142207778990268,-0.683426558971405,0.1816053539514541,-0.8618856072425842,1.0,0.0020236142445355,0.0438243113458156,1.0,1.0,37.0,13.0,0.0,0.0,1.8688864707946775,0.0047757625579833,1.8688864707946775,1.8259046077728271,1.7770373821258545,1.7486270666122437,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0025,meta_fit,0.1242853626608848,-0.0102209718897938,0.2811914980411529,-0.4796504378318786,3.0,0.0520801693201065,0.001216611941345,0.0,0.0,8.0,8.0,0.0,0.0,1.885357141494751,0.0043413769453763,1.885357141494751,1.8462847471237185,1.835444688796997,1.8339495658874512,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0028,meta_fit,-0.0449017994105815,-0.6990209221839905,0.31243696808815,-0.6277122497558594,2.0,0.0184515565633773,0.2694757580757141,0.0,0.0,8.0,8.0,0.0,0.0,1.9278740882873533,0.0075036683119833,1.9278740882873533,1.8603410720825195,1.806872129440308,1.7538127899169922,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0029,meta_fit,-0.2930591702461242,-0.432510495185852,0.101093091070652,-0.2705014646053314,3.0,0.0190783683210611,0.0176248773932456,0.0,0.0,12.0,12.0,0.0,0.0,1.8758292198181152,0.0066476133652031,1.8758292198181152,1.816000699996948,1.7798964977264404,1.7458560466766355,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0031,meta_fit,-0.271100789308548,-0.619228184223175,0.1430337727069854,-0.45828577876091,2.0,0.0239654257893562,0.1903235167264938,0.0,0.0,12.0,12.0,0.0,0.0,1.880643367767334,0.0070761837996542,1.880643367767334,1.816957712173462,1.7702667713165283,1.7374886274337769,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0033,meta_fit,-0.6842361092567444,-0.2356845736503601,0.0915930196642875,0.2004607915878296,2.0,0.1966862827539444,0.1659423857927322,1.0,1.0,42.0,15.0,0.0,0.0,1.9373674392700195,0.0068877274170517,1.9373674392700195,1.875377893447876,1.831122875213623,1.80085289478302,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0040,meta_fit,-0.8471453785896301,0.066262848675251,-0.1861821711063385,0.0472109951078891,1.0,0.267433762550354,0.0441589802503585,0.0,0.0,14.0,14.0,0.0,0.0,1.9067867994308472,0.0048275524750351,1.9067867994308472,1.863338828086853,1.834382176399231,1.817975401878357,1.0,nasa_battery_capacity_reviewer_clean_inner0,4
B0005,meta_fit,-0.1034760400652885,0.0658010318875312,-0.1141518950462341,0.1108230873942375,0.0,0.0036216683220118,0.0002156084956368,1.0,1.0,37.0,13.0,0.0,0.0,1.9078834056854248,0.0019044610671699,1.9078834056854248,1.8907432556152344,1.868359923362732,1.8424938917160036,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.038854245096445,0.0674949660897255,-0.1062285453081131,0.1154320463538169,1.0,0.0022536017931997,0.0016491495771333,1.0,1.0,37.0,13.0,0.0,0.0,1.9014617204666135,0.0013857814483344,1.9014617204666135,1.8889896869659424,1.878521203994751,1.8563767671585083,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.0287983193993568,-0.0659951567649841,-0.08014427870512,0.0798669904470443,2.0,0.0015004141023382,0.0681803002953529,0.0,0.0,8.0,8.0,0.0,0.0,1.7853678464889526,-0.0033825503196567,1.7853678464889526,1.8158107995986936,1.836292386054993,1.8420487642288208,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.2329431176185608,0.2950209081172943,-0.4859510362148285,0.0530403554439544,2.0,0.3940740525722503,0.1804351210594177,0.0,0.0,8.0,8.0,0.0,0.0,1.641001582145691,0.0090963309630751,1.641001582145691,1.559134602546692,1.459022045135498,1.373279690742493,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.066353365778923,-0.1434165239334106,0.0414070561528205,-0.009918563067913,3.0,0.0262574758380651,0.1630878150463104,0.0,0.0,12.0,12.0,0.0,0.0,1.7029540538787842,-0.0055261719971895,1.7029540538787842,1.7526895999908447,1.8220933675765991,1.8744505643844604,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.1801095306873321,-0.1372081637382507,-0.0729478970170021,0.1286547780036926,1.0,0.0183021649718284,0.1665729880332946,0.0,0.0,12.0,12.0,0.0,0.0,1.8138078451156616,-0.0027294158935546,1.8138078451156616,1.8383725881576536,1.8519418239593504,1.8406168222427368,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0036,meta_fit,-0.1121259182691574,-0.0454858615994453,-0.0468475818634033,0.0688544958829879,0.0,0.0596245750784873,0.0002747012476902,1.0,1.0,44.0,15.0,0.0,0.0,1.8243262767791748,-0.0036796862259507,1.8243262767791748,1.8574434518814087,1.87631094455719,1.86847984790802,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0039,meta_fit,0.1701233088970184,-0.187901958823204,0.1777289360761642,-0.12665556371212,3.0,0.192908301949501,0.0543981194496154,0.0,0.0,14.0,14.0,0.0,0.0,1.5552958250045776,-0.0087814200669527,1.5552958250045776,1.6343286037445068,1.727120041847229,1.81666111946106,0.0,nasa_battery_capacity_reviewer_clean_inner1,0
B0005,meta_fit,-0.1030998826026916,0.0668820068240165,-0.1138194575905799,0.1097546517848968,3.0,0.0036130554508417,6.992342241574079e-05,1.0,1.0,37.0,13.0,0.0,0.0,1.908248782157898,0.0019189119338989,1.908248782157898,1.890978574752808,1.8686457872390747,1.8427891731262207,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.0378371328115463,0.0573182851076126,-0.1089488342404365,0.1235133782029151,3.0,0.0023001206573098,0.0022594255860894,1.0,1.0,37.0,13.0,0.0,0.0,1.8964619636535645,0.0013913445873185,1.8964619636535645,1.8839398622512815,1.8757455348968504,1.854164481163025,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.0779539719223976,-0.0080812973901629,-0.0845421329140663,0.0387328527867794,1.0,0.0015188155230134,0.0446962900459766,0.0,0.0,8.0,8.0,0.0,0.0,1.8237687349319456,-0.002969940425828,1.8237687349319456,1.8504981994628904,1.863356590270996,1.85410737991333,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.0894381999969482,0.0090852472931146,-0.1644468009471893,0.0380968227982521,0.0,0.4044809639453888,0.1948708146810531,0.0,0.0,8.0,8.0,0.0,0.0,1.842152118682861,0.0010433859424665,1.842152118682861,1.8327616453170776,1.82073986530304,1.7962948083877563,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.1383791118860244,-0.181495651602745,0.0107115628197789,0.0353018790483474,3.0,0.0263364091515541,0.0652255117893219,0.0,0.0,12.0,12.0,0.0,0.0,1.730959177017212,-0.0040834080427885,1.730959177017212,1.7677098512649536,1.827848196029663,1.8641432523727417,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.1793277114629745,-0.1324298679828643,-0.0710722580552101,0.1251930743455886,1.0,0.0183021202683448,0.1695233583450317,0.0,0.0,12.0,12.0,0.0,0.0,1.81534743309021,-0.0027682781219482,1.81534743309021,1.840261936187744,1.8538718223571775,1.8424580097198489,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0036,meta_fit,-0.1092476621270179,-0.0457503348588943,-0.0491394735872745,0.0713907405734062,3.0,0.0590967461466789,0.0004322663880884,1.0,1.0,44.0,15.0,0.0,0.0,1.8240472078323364,-0.0036566788330674,1.8240472078323364,1.8569573163986208,1.8753468990325928,1.86725914478302,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0039,meta_fit,0.1349277049303054,0.0567449741065502,0.3620495200157165,-0.4178269803524017,0.0,0.2002554684877395,0.0235577188432216,0.0,0.0,14.0,14.0,0.0,0.0,1.6286717653274536,-0.0095035098493099,1.6286717653274536,1.7142033576965332,1.8187330961227417,1.9017775058746336,0.001,nasa_battery_capacity_reviewer_clean_inner1,0
B0005,meta_fit,-0.1016213744878768,0.0609461925923824,-0.1157384067773819,0.1104342713952064,1.0,0.0035913658794015,9.543230407871306e-05,1.0,1.0,37.0,13.0,0.0,0.0,1.90457820892334,0.0017620192375034,1.90457820892334,1.8887200355529783,1.867339253425598,1.841342091560364,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0007,meta_fit,-0.0998342037200927,0.0036445935256779,-0.1099025979638099,0.0894357562065124,1.0,0.0029746936634182,0.0164595078676939,1.0,1.0,37.0,13.0,0.0,0.0,1.858034372329712,-0.00134899886325,1.858034372329712,1.8701753616333008,1.8631337881088257,1.8449710607528689,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0025,meta_fit,-0.0960805788636207,-0.0257108658552169,-0.0805724412202835,0.036387350410223,0.0,0.0015185166848823,0.0366667658090591,0.0,0.0,8.0,8.0,0.0,0.0,1.8173856735229488,-0.0033289592247456,1.8173856735229488,1.847346305847168,1.861813187599182,1.8532557487487795,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0026,meta_fit,-0.1605415195226669,0.0938862487673759,-0.0936153084039688,-0.0854536220431327,0.0,0.4081018269062042,0.0601647943258285,0.0,0.0,8.0,8.0,0.0,0.0,1.8821848630905151,0.0007885032100602,1.8821848630905151,1.875088334083557,1.867216110229492,1.844205975532532,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0029,meta_fit,-0.2234977781772613,-0.1282499134540558,-0.0570564158260822,0.0797409564256668,0.0,0.0270797535777091,3.3031858038157225e-05,0.0,0.0,12.0,12.0,0.0,0.0,1.8177682161331177,-0.0030515459366142,1.8177682161331177,1.8452321290969849,1.8595144748687744,1.8487802743911743,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
B0030,meta_fit,-0.179500550031662,-0.1298990249633789,-0.0690958797931671,0.1228035390377044,1.0,0.0183056332170963,0.1014894917607307,0.0,0.0,12.0,12.0,0.0,0.0,1.8163046836853027,-0.0027912457007914,1.8163046836853027,1.841425895690918,1.8552265167236328,1.843927264213562,0.01,nasa_battery_capacity_reviewer_clean_inner1,0
